minII;II;Lat;Status;Min;Timeouts
3.93333;3.93333;971;TIMEOUT_FEASIBLE;5.0085;0
3.27778;3.27778;1192;TIMEOUT_FEASIBLE;5.01033;0
3.33333;3.33333;158;OPTIMAL;0.1545;0
8.42857;8.42857;166;TIMEOUT_FEASIBLE;5.00433;0
11.8;11.8;160;OPTIMAL;1.48017;0
3.47059;3.47059;946;TIMEOUT_FEASIBLE;5.00683;0
14.75;14.75;159;OPTIMAL;0.826333;0
9.83333;9.83333;709;TIMEOUT_FEASIBLE;4.99917;0
14.75;14.75;160;TIMEOUT_FEASIBLE;5.001;0
19.6667;19.6667;159;OPTIMAL;3.22883;0
14.75;14.75;160;TIMEOUT_FEASIBLE;4.99167;0
5.36364;5.36364;394;TIMEOUT_FEASIBLE;5.00317;0
3.93333;3.93333;778;TIMEOUT_FEASIBLE;5.00917;0
8.42857;8.42857;167;TIMEOUT_FEASIBLE;5.00117;0
5.36364;5.36364;759;TIMEOUT_FEASIBLE;5.00417;0
3.6875;3.6875;794;TIMEOUT_FEASIBLE;5.00617;0
11.8;11.8;805;TIMEOUT_FEASIBLE;4.9985;0
3.10526;3.10526;1137;TIMEOUT_FEASIBLE;5.01017;0
19.6667;19.6667;159;OPTIMAL;3.44717;0
19.6667;19.6667;159;OPTIMAL;3.15933;0
3.27778;3.27778;1101;TIMEOUT_FEASIBLE;5.00717;0
3.47059;3.47059;887;TIMEOUT_FEASIBLE;5.0095;0
4.21429;4.21429;857;TIMEOUT_FEASIBLE;5.00417;0
3.6875;3.6875;1086;TIMEOUT_FEASIBLE;5.00717;0
3.47059;3.47059;631;TIMEOUT_FEASIBLE;5.0035;0
7.375;7.375;450;TIMEOUT_FEASIBLE;5.01567;0
19.6667;19.6667;159;OPTIMAL;3.251;0
7.375;7.375;513;TIMEOUT_FEASIBLE;5.00233;0
7.375;7.375;395;TIMEOUT_FEASIBLE;5.00267;0
4.53846;4.53846;758;TIMEOUT_FEASIBLE;5.00233;0
5.36364;5.36364;715;TIMEOUT_FEASIBLE;4.99683;0
4.53846;4.53846;733;TIMEOUT_FEASIBLE;4.9985;0
3.6875;3.6875;1092;TIMEOUT_FEASIBLE;5.00883;0
3.27778;3.27778;1097;TIMEOUT_FEASIBLE;5.0105;0
2.95;2.95;1146;TIMEOUT_FEASIBLE;5.0115;0
4.91667;4.91667;736;TIMEOUT_FEASIBLE;5.00717;0
3.6875;3.6875;1100;TIMEOUT_FEASIBLE;5.00583;0
7.5;7.5;158;OPTIMAL;0.0253333;0
8.42857;8.42857;167;TIMEOUT_FEASIBLE;5.00333;0
2.95;2.95;1160;TIMEOUT_FEASIBLE;5.01117;0
3.93333;3.93333;1040;TIMEOUT_FEASIBLE;5.00383;0
3.47059;3.47059;1135;TIMEOUT_FEASIBLE;5.00967;0
11.8;11.8;160;OPTIMAL;4.42317;0
14.75;14.75;171;TIMEOUT_FEASIBLE;4.99083;0
8.42857;8.42857;334;TIMEOUT_FEASIBLE;5;0
2.95;2.95;1111;TIMEOUT_FEASIBLE;5.01083;0
7.375;7.375;865;TIMEOUT_FEASIBLE;5.00417;0
4.91667;4.91667;627;TIMEOUT_FEASIBLE;5.00717;0
6.55556;6.55556;526;TIMEOUT_FEASIBLE;5.00383;0
7.375;7.375;388;TIMEOUT_FEASIBLE;5.0025;0
11.8;11.8;160;OPTIMAL;2.35683;0
19.6667;19.6667;159;OPTIMAL;0.395167;0
9.83333;9.83333;337;TIMEOUT_FEASIBLE;4.99817;0
9.83333;9.83333;337;TIMEOUT_FEASIBLE;4.9985;0
9.83333;9.83333;396;TIMEOUT_FEASIBLE;5.00033;0
9.83333;9.83333;392;TIMEOUT_FEASIBLE;4.99783;0
14.75;14.75;411;TIMEOUT_FEASIBLE;5.00217;0
3.10526;3.10526;1123;TIMEOUT_FEASIBLE;5.01117;0
7.375;7.375;688;TIMEOUT_FEASIBLE;5.01467;0
6.55556;6.55556;336;TIMEOUT_FEASIBLE;5.00083;0
